Sender_name,Receiver_name,currency,timestamp,total_sent,total_received,balance
Cameron-Buckley,Gröttner,EUR,2021-09-26T06:23:27.523798Z,41958.3203125,66100.72595345721,24142.405640957208
Samson,Remmers & Gruijl,EUR,2021-09-30T02:44:59.806226Z,82551.5851174208,82551.5851174208,0.0
"Forster, Mitchell and Hall",Kostolzin AG,EUR,2021-10-09T03:33:04.753279Z,87735.5546875,87735.5546875,0.0
Moran PLC,Speer Dobes GmbH,EUR,2021-10-10T09:31:11.017956Z,21874.480036567467,21874.480036567467,0.0
"Johnston, Woodward and Anderson",Auger Legros SARL,EUR,2021-10-18T15:18:20.778045Z,10414.180529722138,99078.1171875,88663.93665777786
"Forster, Mitchell and Hall",Bailey-Bolton,EUR,2021-10-18T18:28:11.147245Z,13045.6103515625,101926.80767876613,88881.19732720363
"Jones, Smith and Waters",Scholz AG,EUR,2021-10-26T09:14:15.624059Z,97810.2265625,97810.2265625,0.0
Grein Groth,Roussel,EUR,2021-11-12T22:09:34.105694Z,782.7503824754031,782.7503824754031,0.0
Delahaye,Samson,EUR,2022-02-22T03:52:50.137432Z,4007.6763,54385.9044,50378.2281
Ehlert,de Koning NV,EUR,2022-06-29T21:40:34.69032Z,53674.9766,53674.9766,0.0
Bailey-Bolton,Andrews-Finch,EUR,2023-05-17T09:49:54.526892Z,5004.9713,5004.9713,0.0
de Koning NV,Georges S.A.,EUR,2021-01-19T03:20:37.649407Z,15827.97682550972,36803.66813442656,20975.691308916837
Johnson-Dawson,Koninklijke van Brunswijk,EUR,2021-02-12T02:58:45.266032Z,70523.69073545112,70523.69073545112,0.0
"Sanderson, Fox and Holland",Ruppert GmbH & Co. KG,EUR,2021-02-13T05:05:08.640928Z,64870.4412,64870.4412,0.0
Fabre S.A.,Speer Dobes GmbH,EUR,2021-02-25T07:48:00.635028Z,61086.80859375,61086.80859375,0.0
Royal Bastiaanse,Henderson-Wright,EUR,2021-03-16T12:45:39.289918Z,18816.19921875,66925.18746876704,48108.988250017035
Georges S.A.,Bailey-Bolton,EUR,2021-03-29T15:54:13.097227Z,79521.04843607653,33682.2805535799,-45838.76788249663
Fischer,Franke,EUR,2021-03-30T02:14:00.85037Z,101531.71068621661,101531.71068621661,0.0
Remmers & Gruijl,Poirier S.A.R.L.,EUR,2021-03-31T08:45:10.81052Z,70806.96875,70806.96875,0.0
Georges S.A.,Schofield PLC,EUR,2021-04-04T13:28:29.800587Z,80399.265625,80399.265625,0.0
Stichting Mol,"Simpson, Thompson and Lamb",EUR,2021-05-15T23:01:13.574454Z,112615.65956921224,73390.75094831674,-39224.9086208955
Franke,"Stokes, Adams and Robinson",EUR,2021-05-20T19:38:18.328543Z,75281.7358,92435.3411,17153.60530000001
"Johnston, Woodward and Anderson",Auger Legros SARL,EUR,2021-05-27T10:47:15.118848Z,15210.133077447812,138857.796875,123647.66379755219
Striebitz,le Gallen & van Gelder,EUR,2021-06-02T04:33:02.366084Z,33748.07588971356,63605.5623,29857.486410286438
Valette Fleury SA,"Kaur, Kemp and Turner",EUR,2021-07-05T09:10:56.060948Z,79222.96506478389,71033.75520312783,-8189.209861656054
Freudenberger Grein Groth GmbH & Co. KG,Cameron-Buckley,EUR,2021-07-05T19:44:11.254507Z,107223.1697044884,31348.76570649597,-75874.40399799243
Koninklijke Stinis,Langlois S.A.R.L.,EUR,2021-07-11T15:42:07.549918Z,169407.9391891892,177150.7121945946,7742.773005405412
Leduc,Pruvost,EUR,2021-07-22T23:58:39.561568Z,20025.365234375,87560.41856463205,67535.05333025705
Schmitt,"Houghton, Murray and Thomas",EUR,2021-08-22T04:49:00.692588Z,31454.041314822596,31454.041314822596,0.0
Goudriaan NV,Groen & de Leeuw,EUR,2021-08-26T23:13:39.270488Z,66755.43808490822,75338.6004,8583.162315091773
Nelson Group,"Howard, McCarthy and Harris",EUR,2021-09-07T15:01:08.615269Z,106711.3339456887,38532.14453125,-68179.1894144387
Fabre SA,Lesage,EUR,2021-09-08T16:23:50.735444Z,49975.97350640114,49975.97350640114,0.0
Johnson-Dawson,Cichorius,EUR,2021-09-10T22:21:45.749008Z,39653.841157664,39653.841157664,0.0
Samson,Didier,EUR,2021-09-13T01:36:21.446648Z,42760.13988004859,47760.73153745851,5000.591657409917
Guibert S.A.S.,Bosch & van Haspengouw,EUR,2021-09-17T01:56:45.521775Z,6305.852984975107,6305.852984975107,0.0
"Sanderson, Fox and Holland",Guillon Lesage S.A.,EUR,2021-09-17T15:19:10.891984Z,57980.82185064278,38802.23046875,-19178.59138189278
Jäntsch Schweitzer GmbH & Co. KG,Jäntsch Schweitzer GmbH & Co. KG,EUR,2021-10-11T22:22:02.123159Z,78241.7911332385,90932.4102062589,12690.619073020396
Johnson-Dawson,Merle,EUR,2021-10-18T15:18:20.778045Z,106046.60419600672,106046.60419600672,0.0
Valette Fleury SA,Cameron-Buckley,EUR,2021-11-10T18:25:40.029885Z,89159.09495021337,14836.796894520601,-74322.29805569278
Henderson-Wright,Cameron-Buckley,EUR,2021-11-10T18:25:40.029885Z,14836.796894520601,14836.796894520601,0.0
Henderson-Wright,Kusch,EUR,2021-11-19T20:08:08.241129Z,91668.1328125,9093.79352625652,-82574.33928624348
"Houghton, Murray and Thomas",Remmers & Gruijl,EUR,2022-02-24T19:42:04.084018Z,31930.7733,31930.7733,0.0
"Johnston, Woodward and Anderson",Leconte,EUR,2022-11-07T17:26:19.722264Z,48385.885,48385.885,0.0
"Jones, Smith and Waters",Winters Groep,EUR,2022-12-12T07:25:31.785713Z,36048.6709,36048.6709,0.0
"Johnson, Hope and Evans",Leduc,EUR,2021-01-02T17:27:13.522817Z,56307.1015625,56307.1015625,0.0
Armstrong Inc,"Kaur, Kemp and Turner",EUR,2021-01-09T16:14:41.160841Z,69436.8671875,57279.2525,-12157.614687499998
Nelson Group,Nelson Group,EUR,2021-01-14T18:40:58.001114Z,43569.52734375,2833.9843,-40735.54304375
"Smith, Francis and Hurst",Henderson-Wright,EUR,2021-01-14T23:37:46.500077Z,94640.6015625,94640.6015625,0.0
Royal Schagen,"Johnston, Woodward and Anderson",EUR,2021-01-31T04:15:29.454954Z,55880.78621384542,87352.15640500051,31471.37019115509
Trespa,Royal Schagen,EUR,2021-03-14T13:54:32.897063Z,14920.388671875,14920.388671875,0.0
Trespa,Wagenvoort Groep,EUR,2021-03-21T12:28:44.189389Z,10680.420589128455,10680.420589128455,0.0
Stichting Mol,Fischer,EUR,2021-04-20T15:11:24.105091Z,64731.441852667274,64731.441852667274,0.0
"Gough, Evans and Blackburn","Stokes, Adams and Robinson",EUR,2021-05-12T03:00:25.722727Z,78139.7890625,78139.7890625,0.0
"Johnston, Woodward and Anderson",Delahaye,EUR,2021-05-27T10:47:15.118848Z,15210.133077447812,65724.13360468154,50514.00052723373
"Forster, Mitchell and Hall",Roussel,EUR,2021-06-19T20:07:34.694589Z,33755.2552,33755.2552,0.0
Drub Mende e.V.,"Wilkinson, Bennett and Stanley",EUR,2021-06-26T00:54:44.205182Z,60443.81640625,59298.38151002126,-1145.4348962287404
Jäntsch Schweitzer GmbH & Co. KG,"Simpson, Thompson and Lamb",EUR,2021-06-29T20:16:32.150661Z,81698.37059672031,81698.37059672031,0.0
"Jones, Shepherd and Price",Ehlert,EUR,2021-07-26T13:19:27.976833Z,87738.2478,87738.2478,0.0
Leconte,Freudenberger Grein Groth GmbH & Co. KG,EUR,2021-08-05T07:02:15.995524Z,35728.45097555421,44503.6947,8775.24372444579
Putz,Portaal,EUR,2021-08-06T18:36:18.412444Z,35368.128408013275,96970.52301599352,61602.39460798024
"Sanderson, Fox and Holland",Cameron-Buckley,EUR,2021-08-15T23:20:45.497359Z,4007.67626953125,10470.5048828125,6462.82861328125
Evans-Davison,Fabre S.A.,EUR,2021-08-28T20:08:10.094387Z,52781.53153153153,52781.53153153153,0.0
Wagenvoort Groep,Striebitz,EUR,2021-08-31T07:08:35.215198Z,35986.33831199621,11357.368193343404,-24628.970118652804
Drub Mende e.V.,"Howard, McCarthy and Harris",EUR,2021-09-09T21:06:10.93043Z,46508.41015625,46508.41015625,0.0
Fabre SA,Haneberg & Cammel,EUR,2021-10-02T17:55:14.265751Z,99606.328125,99606.328125,0.0
Leconte,Poirier S.A.R.L.,EUR,2021-10-12T12:24:27.919888Z,45597.18764817449,45597.18764817449,0.0
Ehlert,Stichting Mol,EUR,2021-10-12T15:04:12.577783Z,59744.45086533902,925.3958226832918,-58819.05504265573
Schofield PLC,Bailey-Bolton,EUR,2021-10-18T18:28:11.147245Z,13205.395638791882,101926.80767876613,88721.41203997424
Stichting Mol,Gröttner,EUR,2021-10-29T17:23:51.681994Z,81080.47356567094,18792.122303224278,-62288.35126244666
Drub Mende e.V.,Moran PLC,EUR,2021-11-12T02:51:31.157595Z,42136.2239,72269.3107,30133.086800000005
Auger Legros SARL,Striebitz,EUR,2022-07-02T08:42:49.251035Z,760.6841,99906.5363,99145.85220000001
Guillon Lesage S.A.,"Johnston, Woodward and Anderson",EUR,2023-01-08T02:18:52.396447Z,20404.4219,20404.4219,0.0
Legendre Maury S.A.,"Kaur, Kemp and Turner",EUR,2021-01-17T03:19:46.124424Z,770.0010952841886,770.0010952841886,0.0
de Koning NV,"Jones, Shepherd and Price",EUR,2021-01-19T03:20:37.649407Z,15827.97682550972,15827.97682550972,0.0
Kostolzin AG,Portaal,EUR,2021-01-25T01:56:53.198523Z,109079.48469868707,54744.841769546154,-54334.642929140915
"Johnston, Woodward and Anderson","Houghton, Murray and Thomas",EUR,2021-02-01T09:21:15.533691Z,56385.6015625,54244.24035753225,-2141.3612049677467
"Kaur, Kemp and Turner",Schmitt,EUR,2021-02-09T23:58:23.842028Z,81833.578125,81833.578125,0.0
Hanegraaff & Hekker,Johnson-Dawson,EUR,2021-02-23T09:40:45.276959Z,81279.96875,81279.96875,0.0
Lesage,"Forster, Mitchell and Hall",EUR,2021-02-25T07:48:00.635028Z,55678.68732219061,55678.68732219061,0.0
Guillon Lesage S.A.,Fitzgerald Inc,EUR,2021-03-19T13:43:33.691583Z,41214.453125,10095.397849397486,-31119.055275602514
Bender Scheibe GmbH & Co. OHG,Kaul GbR,EUR,2021-03-29T15:54:13.097227Z,33682.2805535799,35952.99609651787,2270.715542937971
Hanegraaff & Hekker,Koninklijke van Brunswijk,EUR,2021-04-01T23:52:40.814686Z,88423.55678046467,71004.64052535682,-17418.916255107848
Auger Legros SARL,"Cooke, Cook and Bell",EUR,2021-04-07T22:09:55.891332Z,73238.87792286668,71982.27833096254,-1256.5995919041452
Leblanc S.A.S.,Guillon Lesage S.A.,EUR,2021-04-13T05:32:04.757118Z,81430.20177914319,53674.9766,-27755.225179143185
Valette Fleury SA,Armstrong Inc,EUR,2021-04-14T04:37:14.103184Z,8888.7958984375,12842.1142578125,3953.318359375
Didier,Sontag,EUR,2021-04-23T16:49:28.72648Z,12484.2926,12484.2926,0.0
Scholz AG,Fitzgerald Inc,EUR,2021-04-24T00:06:22.542638Z,47752.61523813139,48345.954803117726,593.3395649863378
Sontag,Valette Fleury SA,EUR,2021-05-27T10:47:15.118848Z,32862.06680234077,68672.859375,35810.79257265923
Teixeira S.A.S.,Andrews-Finch,EUR,2021-06-18T23:39:49.065025Z,38066.273787832775,38066.273787832775,0.0
Freudenberger Grein Groth GmbH & Co. KG,Coolen NV,EUR,2021-06-22T23:30:52.278955Z,16125.957441182649,16125.957441182649,0.0
Ehlert,Evans-Davison,EUR,2021-06-25T17:24:14.506645Z,45326.87869826685,69849.3203125,24522.441614233147
Ruppert GmbH & Co. KG,"Johnston, Woodward and Anderson",EUR,2021-07-03T10:12:27.734672Z,50347.371159783375,50347.371159783375,0.0
Armstrong Inc,Fischer,EUR,2021-07-03T22:04:58.444146Z,95053.609375,10504.7587890625,-84548.8505859375
Auger Legros SARL,Stichting Mol,EUR,2021-07-05T02:57:46.079319Z,91468.6131,91468.6131,0.0
Stichting Mol,Jäntsch Schweitzer GmbH & Co. KG,EUR,2021-07-14T05:26:08.064539Z,16257.166796360967,16257.166796360967,0.0
Speer Dobes GmbH,Grein Groth,EUR,2021-07-22T16:19:04.135889Z,65341.48828125,65341.48828125,0.0
le Gallen & van Gelder,Guillon Lesage S.A.,EUR,2021-07-29T23:58:35.424526Z,98223.38561068961,29250.7821199008,-68972.60349078881
Moran PLC,de Koning NV,EUR,2021-08-04T11:18:49.97038Z,5262.423887396647,66683.1453085249,61420.72142112825
Valette Fleury SA,Scholz AG,EUR,2021-08-09T06:14:50.134225Z,47876.09765664541,31977.847842937943,-15898.249813707469
"Houghton, Murray and Thomas",Delahaye,EUR,2021-08-15T21:19:40.259464Z,51090.429722992005,6428.3396,-44662.090122992005
Bourdon S.A.,Wagenvoort Groep,EUR,2021-08-17T18:18:50.617244Z,27096.9296875,27096.9296875,0.0
Nelson Group,Hanegraaff & Hekker,EUR,2021-09-07T15:01:08.615269Z,106711.3339456887,106711.3339456887,0.0
Didier,"Howard, McCarthy and Harris",EUR,2021-09-08T05:42:19.411333Z,24320.195021465563,21675.721543172385,-2644.4734782931773
Schmitt,Bourdon S.A.,EUR,2021-09-09T01:03:16.451177Z,48808.105419323816,9226.627,-39581.478419323816
Cichorius,"Gough, Evans and Blackburn",EUR,2021-09-10T22:21:45.749008Z,94034.30239449977,94034.30239449977,0.0
Poirier S.A.R.L.,Cichorius,EUR,2021-09-16T15:44:10.085819Z,82353.578125,21706.881223328593,-60646.69690167141
Wagenvoort Groep,Langlois S.A.R.L.,EUR,2021-09-16T17:12:31.682319Z,49870.60546875,3660.2563874443263,-46210.34908130567
Morin Boulanger et Fils,Kaul GbR,EUR,2021-09-23T13:29:26.150175Z,125395.36579287004,107154.27769764146,-18241.08809522858
Schmitt,Leconte,EUR,2021-10-25T02:30:04.577983Z,40250.90706928839,40250.90706928839,0.0
Drub Mende e.V.,"Johnston, Woodward and Anderson",EUR,2021-11-16T06:56:10.239366Z,32924.31987908961,14521.179909720113,-18403.1399693695
"Forster, Mitchell and Hall",Roussel,EUR,2021-11-19T20:54:52.896426Z,60113.637412263764,60113.637412263764,0.0
Leblanc S.A.S.,Leconte,EUR,2022-04-08T11:59:00.45469Z,92697.115,92697.115,0.0
"Sanderson, Fox and Holland",Samson,EUR,2021-01-25T15:56:25.158173Z,26332.576171875,28794.70306679311,2462.1268949181103
Groen & de Leeuw,Bender Scheibe GmbH & Co. OHG,EUR,2021-02-08T11:42:18.74947Z,66531.1328125,9020.753658328273,-57510.37915417173
Sontag,Leconte,EUR,2021-02-21T06:55:11.191433Z,23174.20256564601,37989.383297771456,14815.180732125446
Drub Mende e.V.,"Houghton, Murray and Thomas",EUR,2021-03-03T20:17:54.883463Z,123843.55585395789,133065.76207012084,9222.206216162944
Ruppert GmbH & Co. KG,Leconte,EUR,2021-03-16T12:45:39.289918Z,163132.84905676448,169349.69065168998,6216.8415949254995
Legendre Maury S.A.,Remmers & Gruijl,EUR,2021-04-11T16:18:54.565704Z,56678.87994902798,56678.87994902798,0.0
Samson et Fils,"Johnson, Hope and Evans",EUR,2021-04-13T23:17:03.681678Z,79748.6015625,23277.548627595173,-56471.05293490483
Lesage,"Johnson, Hope and Evans",EUR,2021-04-13T23:17:03.681678Z,68201.3359375,23277.548627595173,-44923.78730990483
Gröttner,"Johnston, Woodward and Anderson",EUR,2021-04-20T16:25:55.88611Z,20851.718083214793,16447.785161806543,-4403.93292140825
Winters Groep,Grein Groth,EUR,2021-05-02T12:04:30.16243Z,6744.049779677852,29007.994,22263.944220322148
Bailey-Bolton,Bosch & van Haspengouw,EUR,2021-05-07T17:02:22.190687Z,28834.369140625,30157.944299558196,1323.5751589331958
Remmers & Gruijl,Hanegraaff & Hekker,EUR,2021-07-05T09:10:56.060948Z,16060.455078125,79222.96506478389,63162.509986658886
"Stokes, Adams and Robinson",Jäntsch Schweitzer GmbH & Co. KG,EUR,2021-07-14T05:26:08.064539Z,92998.02611600365,32514.333592721934,-60483.692523281716
Royal Bastiaanse,Mars,EUR,2021-07-15T01:02:05.557999Z,79134.82396870555,14336.566315493124,-64798.25765321242
Merle,Didier,EUR,2021-07-18T07:21:09.064995Z,7955.255,7955.255,0.0
"Simpson, Thompson and Lamb",Remmers & Gruijl,EUR,2021-07-22T14:33:33.48526Z,102047.24979556605,69074.65771692745,-32972.5920786386
Armstrong Inc,Armstrong Inc,EUR,2021-08-05T07:02:15.995524Z,44503.6947,26614.601126758782,-17889.093573241218
"Jones, Smith and Waters","Wilkinson, Bennett and Stanley",EUR,2021-08-13T01:15:36.583186Z,87296.31138697074,31117.239298638528,-56179.07208833222
Schmitt,Remmers & Gruijl,EUR,2021-08-22T04:49:00.692588Z,31454.041314822596,107615.67021681355,76161.62890199096
Didier,Poirier S.A.R.L.,EUR,2021-09-14T19:52:13.583938Z,53211.08854641158,29864.570284821337,-23346.51826159024
Jäntsch Schweitzer GmbH & Co. KG,Welch-Ryan,EUR,2021-09-18T19:24:37.060406Z,6830.408203125,65931.9149,59101.506696875
Drub Mende e.V.,Remmers & Gruijl,EUR,2021-09-19T01:40:45.174397Z,12351.1865234375,43174.44921875,30823.2626953125
Valette Fleury SA,Stichting Mol,EUR,2021-10-25T02:30:04.577983Z,13113.203125,16436.377234854237,3323.174109854237
Fitzgerald Inc,"Johnston, Woodward and Anderson",EUR,2021-10-28T05:18:53.39062Z,33805.78769559033,33805.78769559033,0.0
Cichorius,"Houghton, Murray and Thomas",EUR,2021-11-16T17:46:27.24182Z,27289.5877,23170.62230970607,-4118.965390293932
"Gough, Evans and Blackburn",Royal Bastiaanse,EUR,2022-01-08T17:35:39.467294Z,71697.664,71697.664,0.0
Leblanc S.A.S.,"Gough, Evans and Blackburn",EUR,2022-10-05T09:33:43.936796Z,75281.7358,75281.7358,0.0
Winters Groep,Royal Schagen,EUR,2022-10-22T02:20:41.009414Z,1373.7855,47021.5937,45647.8082
van der Noot & Jonkman,"Sanderson, Fox and Holland",EUR,2021-01-09T18:20:43.587005Z,63203.76955903272,86861.77750784492,23658.0079488122
Bailey-Bolton,Georges S.A.,EUR,2021-01-14T06:38:36.181684Z,33682.2805535799,33682.2805535799,0.0
"Gough, Evans and Blackburn","Cooper, Bailey and Barker",EUR,2021-01-14T23:37:46.500077Z,100719.47616640922,77604.8601,-23114.616066409217
Coolen NV,Le Gall SARL,EUR,2021-01-17T03:19:46.124424Z,79380.96402323376,62063.2363,-17317.72772323376
"Simpson, Thompson and Lamb","Smith, Francis and Hurst",EUR,2021-01-20T01:01:46.25407Z,66863.73873873874,40942.06782096129,-25921.670917777454
"Wilkinson, Bennett and Stanley",Langlois S.A.R.L.,EUR,2021-02-06T18:04:17.050639Z,86480.63359412043,86480.63359412043,0.0
Putz,Croon Elektrotechniek,EUR,2021-02-26T17:28:21.937607Z,34444.14453125,34444.14453125,0.0
Trespa,"Sanderson, Fox and Holland",EUR,2021-03-01T10:06:10.921373Z,35019.84955461079,35019.84955461079,0.0
Leblanc S.A.S.,Bourdon S.A.,EUR,2021-03-01T10:06:10.921373Z,50108.77855686671,50108.77855686671,0.0
Poirier S.A.R.L.,Armstrong Inc,EUR,2021-03-02T23:05:38.293473Z,20638.331999762922,15583.983188771637,-5054.348810991285
Auger Legros SARL,Franke,EUR,2021-03-30T02:14:00.85037Z,77844.22275349809,101531.71068621661,23687.48793271852
Leconte,Remmers & Gruijl,EUR,2021-04-14T01:48:03.265564Z,10164.403342949692,40035.5739,29871.17055705031
"Kaur, Kemp and Turner","Wilkinson, Bennett and Stanley",EUR,2021-04-20T16:25:55.88611Z,16447.785161806543,20851.718083214793,4403.93292140825
Jäntsch Schweitzer GmbH & Co. KG,Welch-Ryan,EUR,2021-05-20T03:10:50.089382Z,91546.9287756858,91546.9287756858,0.0
Trespa,"Jones, Smith and Waters",EUR,2021-05-20T19:38:18.328543Z,51090.429722992005,75281.7358,24191.30607700799
Portaal,Croon Elektrotechniek,EUR,2021-05-24T06:35:40.976857Z,72319.1203235735,88160.46822805952,15841.347904486014
Cameron-Buckley,Nelson Group,EUR,2021-07-11T15:42:07.549918Z,65937.36956688396,92697.8046875,26760.435120616035
Sontag,Royal Bastiaanse,EUR,2021-07-13T06:58:46.802136Z,89430.00977951636,28341.33984375,-61088.66993576636
Schofield PLC,Bailey-Bolton,EUR,2021-07-31T13:57:03.904403Z,89476.03508881519,89476.03508881519,0.0
Ruppert GmbH & Co. KG,Winters Groep,EUR,2021-09-06T15:22:08.345109Z,27796.304528212422,97885.47511016717,70089.17058195475
Stichting Mol,Maillard,EUR,2021-09-09T01:03:16.451177Z,23625.45012734531,6830.4084,-16795.04172734531
Merle,Henderson-Wright,EUR,2021-09-23T00:56:34.736611Z,55361.53868053447,45547.226914414416,-9814.311766120052
Didier,"Sanderson, Fox and Holland",EUR,2021-09-28T12:36:16.00997Z,12827.62003750795,45274.85629287434,32447.23625536639
Putz,Georges S.A.,EUR,2021-10-02T05:25:38.093987Z,903.1568971864244,903.1568971864244,0.0
Fitzgerald Inc,"Johnston, Woodward and Anderson",EUR,2021-10-08T00:42:08.727379Z,83454.85204093221,83454.85204093221,0.0
Legendre Maury S.A.,Hayes and Sons,EUR,2021-10-11T09:36:11.230347Z,14599.731618954482,92986.66429587483,78386.93267692035
Speer Dobes GmbH,Evans-Davison,EUR,2021-10-12T19:44:55.555445Z,60584.747317542264,60584.747317542264,0.0
Goudriaan NV,Leblanc S.A.S.,EUR,2021-10-18T15:18:20.778045Z,10414.180529722138,11684.727586444325,1270.5470567221873
Armstrong Inc,Coolen NV,EUR,2021-10-26T11:28:21.583884Z,90863.47943338075,90863.47943338075,0.0
Roussel,Morin Boulanger et Fils,EUR,2021-11-04T06:39:24.013123Z,11992.617507781659,65466.07545045045,53473.45794266879
Kostolzin AG,Moran PLC,EUR,2022-08-02T20:08:10.350692Z,35479.5874,35479.5874,0.0
Putz,Ruppert GmbH & Co. KG,EUR,2022-08-24T08:45:36.135537Z,73125.62,33056.1674,-40069.4526
"Cooper, Bailey and Barker",Pruvost,EUR,2022-09-20T14:23:18.25761Z,38470.2771,38470.2771,0.0
"Johnson, Hope and Evans","Jones, Shepherd and Price",EUR,2023-01-29T20:10:22.329652Z,93226.664,93226.664,0.0
"Johnson, Hope and Evans",Maillard,EUR,2023-02-21T15:05:25.837501Z,54204.6694,54204.6694,0.0
Bourdon S.A.,Cameron-Buckley,EUR,2021-01-15T15:54:36.332284Z,1302.7838050838668,61573.153745851116,60270.36994076725
Cichorius,Cameron-Buckley,EUR,2021-02-14T23:05:27.05564Z,42848.312234284844,59123.1171875,16274.804953215156
Franke,"Sanderson, Fox and Holland",EUR,2021-02-24T01:48:41.3212Z,88297.30362384857,37786.1015625,-50511.202061348566
Langlois S.A.R.L.,Hayes and Sons,EUR,2021-03-13T15:56:27.629652Z,67464.69784391133,50151.22688477952,-17313.47095913181
Bourdon S.A.,"Smith, Francis and Hurst",EUR,2021-03-25T21:53:44.994385Z,42832.04791963016,16812.3632,-26019.68471963016
Morin Boulanger et Fils,"Jones, Shepherd and Price",EUR,2021-04-11T06:52:06.62252Z,88746.80749420771,88746.80749420771,0.0
Salz,"Johnson, Hope and Evans",EUR,2021-04-13T23:17:03.681678Z,23277.548627595173,23277.548627595173,0.0
Wagenvoort Groep,Goudriaan NV,EUR,2021-04-20T15:11:24.105091Z,5700.642556119957,5700.642556119957,0.0
Evans-Davison,Portaal,EUR,2021-04-21T22:37:07.74224Z,83152.5363144043,83152.5363144043,0.0
Trespa,Henderson-Wright,EUR,2021-04-24T18:17:47.44354Z,5588.576395062826,1547.195459525628,-4041.380935537198
"Johnson, Hope and Evans",Georges S.A.,EUR,2021-05-12T13:58:44.392487Z,30588.32379605729,30588.32379605729,0.0
Franke,Scholz AG,EUR,2021-06-06T12:12:40.675074Z,41944.05430711611,36446.8790283425,-5497.175278773611
Guillon Lesage S.A.,Legendre Maury S.A.,EUR,2021-06-25T15:24:58.763251Z,10680.420589128455,10680.420589128455,0.0
