name,currency,timestamp,current_amount
Langlois S.A.R.L.,EUR,2021-07-10T21:02:33.660873Z,-33213.984375
Lesage,EUR,2021-06-12T01:33:21.828397Z,-94326.7125974289
Lesage,EUR,2021-07-09T10:13:52.47257Z,-37927.94140625
Morin Boulanger et Fils,EUR,2021-10-24T23:37:07.441449Z,-52135.272196538644
Morin Boulanger et Fils,EUR,2023-02-19T21:54:42.150547Z,-43612.663
Poirier S.A.R.L.,EUR,2021-10-31T22:52:37.542748Z,-58216.189328373315
Pruvost,EUR,2021-02-25T10:08:52.425551Z,77569.3203125
Ruppert GmbH & Co. KG,EUR,2021-10-01T09:53:53.052319Z,42565.15952399028
"Simpson, Thompson and Lamb",EUR,2021-02-22T20:48:26.36961Z,-74707.67395685159
"Simpson, Thompson and Lamb",EUR,2021-05-27T06:13:58.494736Z,-64039.616530188076
"Smith, Francis and Hurst",EUR,2021-01-14T23:37:46.500077Z,94640.6015625
Wagenvoort Groep,EUR,2021-06-02T04:33:02.366084Z,-9999.9351
Bailey-Bolton,EUR,2021-02-12T19:30:54.890288Z,75706.84375
Bailey-Bolton,EUR,2021-11-11T22:35:28.551392Z,-88586.49819060633
Bourdon S.A.,EUR,2021-08-11T04:29:26.252679Z,91049.91998577525
"Cooke, Cook and Bell",EUR,2021-08-25T22:55:35.189433Z,64455.45000759186
Evans-Davison,EUR,2021-06-28T11:29:17.707689Z,56628.22265625
Georges S.A.,EUR,2021-03-29T15:54:13.097227Z,79521.04843607653
"Gough, Evans and Blackburn",EUR,2021-04-06T20:22:48.946263Z,-80792.2890625
Groen & de Leeuw,EUR,2021-09-08T02:23:37.578636Z,196.19601933862316
Hayes and Sons,EUR,2021-10-01T21:38:50.880153Z,-81593.02394499764
Henderson-Wright,EUR,2021-04-27T14:01:17.840006Z,-70968.53125
Hope-Short,EUR,2021-02-17T02:52:49.809534Z,87049.2265625
"Jones, Smith and Waters",EUR,2021-08-17T18:18:50.617244Z,12351.1861
Kaul GbR,EUR,2021-06-15T19:54:50.936029Z,-41266.91796875
Koninklijke Stinis,EUR,2021-02-21T06:55:11.191433Z,-71380.5007
Koninklijke van Brunswijk,EUR,2021-09-13T01:36:21.446648Z,-18723.81577378248
Koninklijke van Brunswijk,EUR,2022-11-16T03:14:38.506611Z,-77682.8704
Le Gall SARL,EUR,2021-04-20T01:48:09.939459Z,20901.601025367472
Merle,EUR,2021-09-30T02:44:59.806226Z,-92860.91601469892
Teixeira S.A.S.,EUR,2021-04-27T07:03:03.638999Z,57946.198380428854
"Wilkinson, Bennett and Stanley",EUR,2021-07-22T14:33:33.48526Z,-8948.88700146776
le Gallen & van Gelder,EUR,2021-03-19T18:04:35.468448Z,69685.6796875
Andrews-Finch,EUR,2021-05-05T05:38:37.228152Z,-92019.8515625
Auger Legros SARL,EUR,2021-10-29T16:00:23.493273Z,33039.6027
Bailey-Bolton,EUR,2021-09-27T02:25:35.410983Z,-57468.7537
Bailey-Bolton,EUR,2021-11-06T04:21:13.654663Z,5968.122573642721
"Cooke, Cook and Bell",EUR,2023-03-15T13:37:56.360198Z,-86185.2913
Fabre S.A.,EUR,2021-05-12T03:30:14.459954Z,-76926.8584
Fabre SA,EUR,2021-03-06T11:00:37.998753Z,-4834.77392578125
Freudenberger Grein Groth GmbH & Co. KG,EUR,2021-02-09T00:44:46.971529Z,22654.8203125
Gröttner,EUR,2021-05-26T10:15:08.490518Z,41146.50157531127
Guibert S.A.S.,EUR,2021-01-18T19:06:45.207644Z,-64455.45000759186
Guibert S.A.S.,EUR,2021-02-22T07:14:33.289796Z,13405.455078125
Guibert S.A.S.,EUR,2021-03-13T21:52:47.068135Z,-91866.14282822148
Hayes and Sons,EUR,2021-01-27T22:25:10.580743Z,-68221.90625
"Houghton, Murray and Thomas",EUR,2021-09-05T22:32:53.49542Z,-92238.41292134831
"Jones, Shepherd and Price",EUR,2021-10-21T02:21:59.445432Z,63605.5623
"Jones, Smith and Waters",EUR,2021-10-02T21:23:17.196871Z,-2837.299084652086
Le Gall SARL,EUR,2021-04-16T18:18:33.936001Z,41772.36356792186
Lesage,EUR,2021-10-18T18:28:11.147245Z,-13045.6103515625
Moran PLC,EUR,2021-10-07T03:01:52.55137Z,-40403.6722
Nelson Group,EUR,2021-07-15T01:02:05.557999Z,14336.566315493124
Salz,EUR,2021-10-12T19:44:55.555445Z,78462.24513987672
Schmitt,EUR,2021-05-28T19:09:06.204727Z,46193.768821490026
Speer Dobes GmbH,EUR,2021-07-11T05:13:08.666232Z,73465.3671875
Teixeira S.A.S.,EUR,2021-01-18T19:06:45.207644Z,64455.45000759186
Trespa,EUR,2021-09-22T09:19:51.058474Z,-73115.03568174917
Winters Groep,EUR,2021-03-22T19:50:58.824937Z,-86565.3232235044
van der Noot & Jonkman,EUR,2021-03-31T22:49:03.509099Z,-55580.4129
van der Noot & Jonkman,EUR,2021-07-11T15:42:07.549918Z,165302.99448107622
Auger Legros SARL,EUR,2021-08-17T18:18:50.617244Z,78540.65625
"Cooper, Bailey and Barker",EUR,2021-02-04T13:22:51.804045Z,44808.31389554561
Didier,EUR,2021-05-12T03:00:25.722727Z,49307.891
Drub Mende e.V.,EUR,2021-10-29T12:44:05.544863Z,747.7728438915566
Ferreira S.A.R.L.,EUR,2021-04-22T10:10:55.189523Z,-27484.197265625
Goudriaan NV,EUR,2021-02-01T09:21:15.533691Z,-56385.6015625
Goudriaan NV,EUR,2021-09-19T01:40:45.174397Z,77927.5181
Grein Groth,EUR,2021-02-02T11:51:05.312115Z,-13224.9935
Guibert S.A.S.,EUR,2021-09-21T04:37:09.631835Z,54214.66146624152
Henderson-Wright,EUR,2021-02-17T22:01:49.601367Z,-37869.836
Henderson-Wright,EUR,2021-02-22T19:52:08.344657Z,-99692.98528927403
Henderson-Wright,EUR,2021-08-02T02:57:43.120309Z,-41303.13671875
Koninklijke van Brunswijk,EUR,2021-03-04T00:26:39.506199Z,-51365.03896989094
Koninklijke van Brunswijk,EUR,2021-05-27T06:13:58.494736Z,36591.268077287816
Kostolzin AG,EUR,2022-10-16T16:07:23.027994Z,-80560.7135
Morin Boulanger et Fils,EUR,2021-05-29T03:26:46.410569Z,14444.4501953125
Morin Boulanger et Fils,EUR,2021-08-05T16:37:45.108521Z,-41770.15625
Ruppert GmbH & Co. KG,EUR,2021-03-16T12:45:39.289918Z,163132.84905676448
Samson et Fils,EUR,2023-01-05T21:30:01.512666Z,51254.6899
Schofield PLC,EUR,2021-07-17T01:31:02.375557Z,-24633.184788406827
"Stokes, Adams and Robinson",EUR,2021-10-10T04:00:49.747561Z,51642.3964343557
Striebitz,EUR,2021-08-26T10:23:39.739746Z,-19825.212890625
Wagenvoort Groep,EUR,2021-04-19T21:16:46.834896Z,-49616.550349691795
Welch-Ryan,EUR,2021-10-29T17:23:51.681994Z,-81080.47356567094
van der Noot & Jonkman,EUR,2021-09-23T00:56:34.736611Z,-55361.53868053447
Andrews-Finch,EUR,2023-04-27T10:41:29.657485Z,-75479.6172
Armstrong Inc,EUR,2021-08-08T18:21:48.325388Z,89235.6388702753
Bailey-Bolton,EUR,2021-05-07T17:02:22.190687Z,28834.369140625
Croon Elektrotechniek,EUR,2021-05-24T06:35:40.976857Z,-88160.46822805952
Drub Mende e.V.,EUR,2021-07-17T03:21:17.712625Z,-92901.30631871252
Fitzgerald Inc,EUR,2021-04-13T05:32:04.757118Z,-81430.20177914319
"Forster, Mitchell and Hall",EUR,2021-09-27T07:24:22.805047Z,30608.626953125
Freudenberger Grein Groth GmbH & Co. KG,EUR,2023-01-01T03:42:54.078966Z,97250.7017
Goudriaan NV,EUR,2021-09-18T14:00:55.560095Z,79941.26587964369
Grein Groth,EUR,2021-02-10T20:51:02.801937Z,-8737.8583984375
Guillon Lesage S.A.,EUR,2022-04-12T15:50:43.705119Z,-27096.9288
"Johnson, Hope and Evans",EUR,2021-11-15T12:04:18.999963Z,64881.442508631655
Salz,EUR,2021-02-09T17:38:14.383804Z,44226.78867420791
"Simpson, Thompson and Lamb",EUR,2021-07-22T14:33:33.48526Z,102047.24979556605
Welch-Ryan,EUR,2021-03-09T01:24:22.378973Z,180.46099853515625
Bosch & van Haspengouw,EUR,2021-07-04T22:13:20.709118Z,-36798.05688374523
Bosch & van Haspengouw,EUR,2021-08-15T08:45:35.708249Z,31937.296260075866
Delahaye,EUR,2021-05-27T10:47:15.118848Z,-32862.06680234077
Didier,EUR,2021-08-26T08:10:38.277449Z,87228.90625
Fabre SA,EUR,2021-03-30T20:04:14.860337Z,47842.40086294159
Fabre SA,EUR,2021-07-26T12:11:15.792899Z,34012.65468417856
"Gough, Evans and Blackburn",EUR,2021-07-14T23:20:23.208775Z,-6941.973
Gröttner,EUR,2022-08-07T06:30:16.115833Z,96012.1373
Hayes and Sons,EUR,2021-06-29T20:16:32.150661Z,100806.28073607577
Henderson-Wright,EUR,2021-01-19T04:23:44.085258Z,-59972.6015625
"Howard, McCarthy and Harris",EUR,2021-05-10T12:39:34.149856Z,93146.67792792793
"Jones, Smith and Waters",EUR,2021-04-14T01:48:03.265564Z,61868.6299
Koninklijke van Brunswijk,EUR,2021-09-23T13:48:44.390956Z,44177.8117475695
Kostolzin AG,EUR,2021-03-13T21:52:47.068135Z,35585.759565745524
Langlois S.A.R.L.,EUR,2021-10-25T02:30:04.577983Z,-79165.75866288842
Lesage,EUR,2021-07-03T06:59:37.847062Z,14298.5732421875
Royal Schagen,EUR,2021-05-07T00:19:09.646407Z,21292.068229119344
Royal Schagen,EUR,2022-10-22T02:20:41.009414Z,-47021.5937
"Stokes, Adams and Robinson",EUR,2021-10-02T21:23:17.196871Z,18891.204670260147
"Stokes, Adams and Robinson",EUR,2022-04-12T13:57:25.717534Z,33768.9968
Teixeira S.A.S.,EUR,2021-08-09T22:01:54.141983Z,34015.67578125
Wagenvoort Groep,EUR,2021-07-05T19:44:11.254507Z,-8725.658635609294
de Koning NV,EUR,2021-02-09T04:58:46.358474Z,-88772.51138937392
de Koning NV,EUR,2021-04-07T15:08:45.456966Z,-11791.252277558457
Cameron-Buckley,EUR,2021-08-15T23:20:45.497359Z,-10470.5048828125
Groen & de Leeuw,EUR,2021-07-13T19:27:31.012204Z,-90594.83167377904
Guillon Lesage S.A.,EUR,2021-09-17T15:19:10.891984Z,-38802.23046875
Hope-Short,EUR,2021-02-07T07:59:13.385227Z,-63343.60211686406
"Howard, McCarthy and Harris",EUR,2021-11-08T00:32:39.715771Z,-31947.01280227596
"Jones, Smith and Waters",EUR,2021-05-02T12:04:30.16243Z,-6744.049779677852
Jäntsch Schweitzer GmbH & Co. KG,EUR,2021-02-16T15:44:49.229318Z,57980.82185064278
Jäntsch Schweitzer GmbH & Co. KG,EUR,2021-08-26T05:52:17.042019Z,-899.06005870027
Koninklijke Stinis,EUR,2021-03-04T02:32:19.83509Z,1973.3711919155999
Kostolzin AG,EUR,2021-10-16T14:16:09.710486Z,10473.629571183024
Kusch,EUR,2021-03-14T13:54:32.897063Z,37412.26
Leduc,EUR,2021-09-08T16:23:50.735444Z,-68004.2375678607
Legendre Maury S.A.,EUR,2021-10-28T10:52:19.388603Z,36761.75
Morin Boulanger et Fils,EUR,2021-07-01T04:06:14.295708Z,-43203.317626837365
Portaal,EUR,2021-07-03T04:40:04.940559Z,-2605.8776189841155
Ruppert GmbH & Co. KG,EUR,2023-04-13T05:54:38.025819Z,-64510.5562
Samson et Fils,EUR,2021-09-08T02:23:37.578636Z,-196.19601933862316
Sontag,EUR,2021-10-11T22:22:02.123159Z,-103891.61842120206
"Stokes, Adams and Robinson",EUR,2021-03-13T15:56:27.629652Z,-67464.69784391133
"Stokes, Adams and Robinson",EUR,2021-05-10T12:39:34.149856Z,85922.54178520625
Valette Fleury SA,EUR,2022-05-13T00:54:25.165829Z,7592.8275
Wagenvoort Groep,EUR,2021-05-12T03:00:25.722727Z,-93479.53993319161
Welch-Ryan,EUR,2023-03-06T15:08:16.397752Z,-29868.9262
"Wilkinson, Bennett and Stanley",EUR,2021-08-11T01:17:33.985926Z,48269.484375
le Gallen & van Gelder,EUR,2021-09-19T10:48:47.445437Z,-47151.00832740635
Bourdon S.A.,EUR,2021-05-30T03:06:42.845141Z,-31905.39799668089
Bourdon S.A.,EUR,2023-02-02T23:49:07.544974Z,33318.4434
Didier,EUR,2021-04-29T00:46:30.043291Z,-75613.45404393158
Didier,EUR,2023-04-12T08:18:25.674587Z,62873.488
Evans-Davison,EUR,2021-01-11T11:37:24.484383Z,-47533.60737892967
Fabre S.A.,EUR,2021-03-10T01:59:20.563115Z,75747.4921875
Groen & de Leeuw,EUR,2021-02-28T20:36:17.274266Z,86350.484375
Kostolzin AG,EUR,2021-03-29T23:22:55.320143Z,-24300.5625
Leduc,EUR,2021-08-26T10:23:39.739746Z,-94329.2374
Mars,EUR,2021-04-11T06:52:06.62252Z,-71988.56833807491
Moran PLC,EUR,2021-07-19T09:51:13.504224Z,70519.78154418463
Portaal,EUR,2021-10-07T01:47:39.073126Z,-29851.840327169273
Roussel,EUR,2021-05-22T03:10:30.628868Z,-89237.25699383594
"Sanderson, Fox and Holland",EUR,2021-11-19T01:26:18.260051Z,-59160.66251007973
Striebitz,EUR,2021-04-04T16:28:44.678169Z,62444.60546875
Valette Fleury SA,EUR,2021-10-27T03:03:39.431895Z,-33039.6027
Valette Fleury SA,EUR,2021-11-10T18:25:40.029885Z,89159.09495021337
de Koning NV,EUR,2021-10-04T18:11:52.152926Z,92025.38212369673
Armstrong Inc,EUR,2021-08-30T23:52:19.778447Z,57654.00012020447
Bourdon S.A.,EUR,2022-06-29T21:40:34.69032Z,-2705.7496
Cameron-Buckley,EUR,2021-04-06T20:22:48.946263Z,51860.27734375
Ehlert,EUR,2021-06-22T13:56:01.262677Z,43759.363295880146
Fabre S.A.,EUR,2021-08-28T20:08:10.094387Z,-52781.53153153153
Fischer,EUR,2022-02-08T02:30:09.79904Z,-68811.3266
"Forster, Mitchell and Hall",EUR,2021-06-25T21:13:04.980666Z,23690.660030608302
"Gough, Evans and Blackburn",EUR,2021-09-16T15:44:10.085819Z,21706.881223328593
Gröttner,EUR,2021-04-12T14:38:28.232432Z,79624.6953125
Gröttner,EUR,2021-10-29T17:23:51.681994Z,-18792.122303224278
Guibert S.A.S.,EUR,2021-03-16T05:35:16.655035Z,35364.57421875
Johnson Group,EUR,2021-05-29T03:20:19.753542Z,4489.82666015625
Johnson Group,EUR,2022-06-14T12:29:26.054102Z,2705.7496
"Jones, Smith and Waters",EUR,2021-05-20T19:38:18.328543Z,-75281.7358
Koninklijke van Brunswijk,EUR,2021-02-12T02:58:45.266032Z,-70523.69073545112
Kusch,EUR,2021-09-17T14:16:53.449797Z,-12148.4814453125
Kusch,EUR,2021-10-03T12:52:03.597623Z,20949.45027264106
Leblanc S.A.S.,EUR,2021-06-10T05:07:11.612144Z,9144.954473387861
Leconte,EUR,2021-02-21T06:55:11.191433Z,-37989.383297771456
Leduc,EUR,2021-08-06T18:36:18.412444Z,-35368.128408013275
Legendre Maury S.A.,EUR,2021-05-06T10:28:50.570689Z,77827.6328125
Morin Boulanger et Fils,EUR,2021-07-28T09:37:22.758286Z,24982.46875
Nelson Group,EUR,2021-09-07T15:01:08.615269Z,106711.3339456887
Putz,EUR,2021-04-20T01:48:09.939459Z,-87551.90144498431
Putz,EUR,2021-10-12T08:57:05.997198Z,7313.760409257942
Royal Schagen,EUR,2021-10-14T18:11:20.856991Z,42662.49609375
Salz,EUR,2022-05-26T05:43:53.699249Z,-4130.9615
Samson et Fils,EUR,2022-05-26T05:07:54.196796Z,57468.7537
Schmitt,EUR,2021-06-06T20:01:23.742414Z,-47678.4635582296
"Smith, Francis and Hurst",EUR,2021-08-29T23:35:26.28512Z,-85253.98730893816
Stichting Mol,EUR,2021-07-23T13:38:40.546449Z,-382.4412855217289
Teixeira S.A.S.,EUR,2021-02-24T22:20:22.460039Z,-26414.409274091508
Teixeira S.A.S.,EUR,2022-10-23T00:59:44.959795Z,-97499.684
Cameron-Buckley,EUR,2021-04-27T14:01:17.840006Z,70968.53125
Coolen NV,EUR,2021-03-22T16:30:37.899075Z,-69602.78413479011
Coolen NV,EUR,2021-06-25T15:24:58.763251Z,-30234.766455359855
"Cooper, Bailey and Barker",EUR,2023-05-01T21:33:11.783762Z,-5004.9713
Ferreira S.A.R.L.,EUR,2022-09-29T03:01:49.115808Z,-20768.952
"Forster, Mitchell and Hall",EUR,2021-08-23T01:07:11.796396Z,81311.8628496918
Franke,EUR,2021-08-24T23:48:00.1292Z,55580.4140625
Goudriaan NV,EUR,2021-06-23T16:24:16.269806Z,-59919.10413703177
Groen & de Leeuw,EUR,2021-11-06T21:00:55.747464Z,-19576.18359375
"Jones, Smith and Waters",EUR,2022-12-12T07:25:31.785713Z,36048.6709
Koninklijke Stinis,EUR,2021-09-09T01:03:16.451177Z,-47167.53719179706
Lesage,EUR,2021-06-30T20:48:33.019232Z,111218.53456353353
Maillard,EUR,2021-11-04T06:39:24.013123Z,-94239.95824720607
Mars,EUR,2022-04-12T13:57:25.717534Z,-33768.9968
Moran PLC,EUR,2021-07-02T03:21:37.942015Z,-52995.18707612107
Roussel,EUR,2021-05-08T04:18:27.924867Z,-63828.29502606539
"Sanderson, Fox and Holland",EUR,2021-02-24T01:48:41.3212Z,-37786.1015625
Schmitt,EUR,2021-08-20T08:52:45.827061Z,-28737.465520295576
Trespa,EUR,2021-03-09T05:05:00.582853Z,50657.703125
Trespa,EUR,2021-09-09T01:03:16.451177Z,9226.627
van der Noot & Jonkman,EUR,2021-06-28T03:59:10.721479Z,77813.65526474196
Armstrong Inc,EUR,2021-10-26T11:28:21.583884Z,90863.47943338075
Auger Legros SARL,EUR,2021-08-05T07:02:15.995524Z,26614.601126758782
Delahaye,EUR,2021-04-11T06:52:06.62252Z,71988.56833807491
Evans-Davison,EUR,2021-01-17T03:19:46.124424Z,62063.2363
Fischer,EUR,2023-05-14T04:58:45.365349Z,-56385.6
Fitzgerald Inc,EUR,2021-07-05T04:49:55.856849Z,-33678.16500711237
Groen & de Leeuw,EUR,2021-09-14T03:41:37.935821Z,-64148.485656709345
Guillon Lesage S.A.,EUR,2021-11-20T04:23:47.044772Z,-76609.2252237416
"Howard, McCarthy and Harris",EUR,2021-05-27T10:47:15.118848Z,69428.8984375
Johnson Group,EUR,2021-07-17T03:21:17.712625Z,92901.30631871252
"Jones, Shepherd and Price",EUR,2021-11-02T06:28:56.144496Z,-35908.86444731248
"Jones, Smith and Waters",EUR,2021-08-28T05:53:08.745577Z,16125.957441182649
"Kaur, Kemp and Turner",EUR,2021-08-26T23:13:39.270488Z,-41352.47747747748
Koninklijke Stinis,EUR,2022-04-08T12:22:38.650216Z,29868.9262
Leduc,EUR,2021-02-04T14:35:28.093238Z,43987.32737671882
Moran PLC,EUR,2022-08-02T20:08:10.350692Z,-35479.5874
Ruppert GmbH & Co. KG,EUR,2021-07-13T06:58:46.802136Z,-88968.25098241867
"Simpson, Thompson and Lamb",EUR,2021-05-04T11:33:07.25655Z,15933.1123046875
Wagenvoort Groep,EUR,2021-10-29T17:23:51.681994Z,76746.31045519204
Welch-Ryan,EUR,2021-02-02T12:31:19.851022Z,-20926.837758239824
Welch-Ryan,EUR,2021-07-05T19:44:11.254507Z,-26301.87999372501
Winters Groep,EUR,2021-11-19T20:08:08.241129Z,-91668.1328125
van der Noot & Jonkman,EUR,2022-07-04T23:52:16.910884Z,69558.1543
Cameron-Buckley,EUR,2021-09-26T06:23:27.523798Z,41958.3203125
Cichorius,EUR,2021-02-09T23:14:55.028295Z,-81167.55207386879
Coolen NV,EUR,2021-08-27T11:28:23.061045Z,77559.61983753416
Fabre S.A.,EUR,2021-06-28T03:59:10.721479Z,44880.4628
Ferreira S.A.R.L.,EUR,2022-09-19T14:57:54.6794Z,-74102.2267
Fischer,EUR,2021-11-10T18:25:40.029885Z,-89159.09495021337
Goudriaan NV,EUR,2021-09-24T17:23:33.138212Z,-3918.602195945946
Groen & de Leeuw,EUR,2021-03-09T13:24:16.277256Z,-13103.82977781152
Legendre Maury S.A.,EUR,2021-02-02T12:31:19.851022Z,-18425.662109375
Samson et Fils,EUR,2021-01-09T18:19:11.725825Z,12631.111328125
Schmitt,EUR,2021-01-30T11:20:03.563063Z,5984.87255859375
Schmitt,EUR,2021-03-22T17:31:52.591985Z,-93371.9140625
Schofield PLC,EUR,2021-02-21T12:19:47.923948Z,71035.28775486012
Schofield PLC,EUR,2021-06-27T10:40:45.720447Z,11398.685322920452
Speer Dobes GmbH,EUR,2021-03-19T15:08:37.942964Z,-9144.90530734386
Stichting Mol,EUR,2021-05-15T23:01:13.574454Z,112615.65956921224
Trespa,EUR,2022-06-14T12:29:26.054102Z,44880.4628
Valette Fleury SA,EUR,2021-07-24T04:09:32.053315Z,75640.19590166726
"Wilkinson, Bennett and Stanley",EUR,2023-03-15T13:37:56.360198Z,28934.3923
Bourdon S.A.,EUR,2021-01-15T15:54:36.332284Z,1302.7838050838668
Cichorius,EUR,2021-05-04T20:21:14.86792Z,72575.91070705537
"Cooper, Bailey and Barker",EUR,2021-05-16T20:12:45.195305Z,65351.58227047272
Delahaye,EUR,2021-10-05T07:43:46.510206Z,-32291.134765625
Goudriaan NV,EUR,2021-04-20T15:11:24.105091Z,-5700.642556119957
Guillon Lesage S.A.,EUR,2021-08-26T05:52:17.042019Z,73805.2468587008
Haneberg & Cammel,EUR,2023-02-18T20:51:39.519305Z,39156.9565
"Howard, McCarthy and Harris",EUR,2021-05-02T16:43:45.14805Z,1973.3711919155999
"Jones, Shepherd and Price",EUR,2022-02-21T06:47:35.235527Z,20083.9117
Jäntsch Schweitzer GmbH & Co. KG,EUR,2021-11-09T14:33:51.285102Z,-30984.349069464202
Kaul GbR,EUR,2021-06-22T13:56:01.262677Z,-43759.363295880146
"Kaur, Kemp and Turner",EUR,2021-02-09T23:58:23.842028Z,81833.578125
"Kaur, Kemp and Turner",EUR,2022-03-30T09:09:49.024547Z,41303.1373
Leblanc S.A.S.,EUR,2021-06-06T20:01:23.742414Z,99031.04395005222
Leconte,EUR,2021-05-28T17:26:45.624499Z,-74797.4808
Merle,EUR,2021-11-16T05:09:58.06417Z,85239.9104
Poirier S.A.R.L.,EUR,2021-03-09T01:24:22.378973Z,49027.77734375
Remmers & Gruijl,EUR,2021-03-22T17:31:52.591985Z,-17169.937618539592
Ruppert GmbH & Co. KG,EUR,2021-05-30T04:12:11.743568Z,45092.3359375
Samson,EUR,2021-09-13T01:36:21.446648Z,42760.13988004859
Striebitz,EUR,2021-09-06T03:06:21.84795Z,-93364.57858841988
"Wilkinson, Bennett and Stanley",EUR,2021-11-18T00:34:29.479374Z,80834.43723328592
Bender Scheibe GmbH & Co. OHG,EUR,2021-03-29T23:22:55.320143Z,24300.5625
Bosch & van Haspengouw,EUR,2021-08-12T22:50:48.596714Z,6664.9577
Bourdon S.A.,EUR,2021-02-27T14:38:41.565271Z,61704.1171875
"Cooke, Cook and Bell",EUR,2021-03-02T23:55:39.858609Z,46740.72043799973
Coolen NV,EUR,2021-01-17T03:19:46.124424Z,79380.96402323376
Ehlert,EUR,2021-08-06T10:28:21.321199Z,-27910.783571177082
Fabre S.A.,EUR,2021-01-10T09:19:24.47972Z,-32633.567336648448
Fabre S.A.,EUR,2021-08-21T16:15:05.725016Z,56033.0639963429
Fischer,EUR,2021-09-09T01:03:16.451177Z,-88113.02677232873
Fitzgerald Inc,EUR,2021-04-29T17:31:25.314127Z,87192.67869843528
Fitzgerald Inc,EUR,2021-10-21T03:25:42.280712Z,-94862.16857566327
"Gough, Evans and Blackburn",EUR,2021-07-31T14:57:21.143649Z,32179.8108
"Gough, Evans and Blackburn",EUR,2021-09-24T05:26:57.208962Z,67493.1617472736
Hope-Short,EUR,2021-05-03T23:58:06.43455Z,-98807.12084978237
Johnson Group,EUR,2021-11-18T04:42:28.349631Z,-88247.8203125
"Johnston, Woodward and Anderson",EUR,2021-10-08T00:42:08.727379Z,-83454.85204093221
Le Gall SARL,EUR,2021-02-21T11:24:17.267014Z,-18235.71198380429
Leblanc S.A.S.,EUR,2021-07-05T09:10:56.060948Z,-16060.455078125
Leconte,EUR,2021-06-17T02:55:30.819029Z,-5908.426531341735
Ruppert GmbH & Co. KG,EUR,2021-05-18T06:07:41.073689Z,78745.3411
Schmitt,EUR,2021-01-17T12:13:57.432369Z,47821.887020447415
Sontag,EUR,2021-06-26T23:50:03.458255Z,-5175.945955082739
"Stokes, Adams and Robinson",EUR,2021-09-01T10:30:15.144381Z,83052.1953125
Striebitz,EUR,2021-06-02T04:33:02.366084Z,33748.07588971356
Teixeira S.A.S.,EUR,2021-05-02T12:04:30.16243Z,-49755.97
Trespa,EUR,2021-04-14T01:48:03.265564Z,40035.5739
"Wilkinson, Bennett and Stanley",EUR,2021-06-28T03:59:10.721479Z,-31072.216542200094
Winters Groep,EUR,2021-02-01T08:55:53.48794Z,-100806.28073607577
Winters Groep,EUR,2023-04-13T12:23:29.164087Z,15786.797
le Gallen & van Gelder,EUR,2021-08-05T04:00:07.203244Z,-55089.92578125
le Gallen & van Gelder,EUR,2021-09-13T12:44:20.349655Z,43393.48106330014
Kusch,EUR,2021-08-20T02:59:36.25784Z,-99825.2211129669
Armstrong Inc,EUR,2021-05-18T06:07:41.073689Z,18363.464686314604
Bourdon S.A.,EUR,2021-03-01T10:06:10.921373Z,-50108.77855686671
Delahaye,EUR,2021-05-15T23:50:24.732817Z,-40403.671875
Ehlert,EUR,2021-02-20T21:13:04.372347Z,-21057.82765508586
Freudenberger Grein Groth GmbH & Co. KG,EUR,2021-05-30T10:41:45.999015Z,47499.51760046563
Freudenberger Grein Groth GmbH & Co. KG,EUR,2021-08-11T21:13:49.716216Z,-76841.73024850694
Freudenberger Grein Groth GmbH & Co. KG,EUR,2022-10-26T19:29:24.937343Z,18747.2408
Georges S.A.,EUR,2021-08-11T01:21:23.715678Z,54099.8633202912
"Gough, Evans and Blackburn",EUR,2022-01-03T21:07:22.099829Z,-97136.4618
Guillon Lesage S.A.,EUR,2021-05-07T11:24:45.529888Z,50723.9453125
Hanegraaff & Hekker,EUR,2022-01-06T14:18:06.077512Z,11635.1973
Hope-Short,EUR,2021-03-02T01:11:30.040246Z,-56376.77300307786
Leduc,EUR,2021-04-06T01:16:09.692314Z,26607.953125
Legendre Maury S.A.,EUR,2021-01-29T10:48:40.272435Z,-33109.92324561404
Moran PLC,EUR,2021-07-14T13:22:26.872077Z,69317.3097606033
Putz,EUR,2022-08-22T12:53:16.215246Z,9421.425
Roussel,EUR,2021-09-24T20:22:16.227261Z,36848.46194879089
Roussel,EUR,2021-10-24T01:41:17.482772Z,12170.619780900759
Sontag,EUR,2021-02-06T04:56:19.830256Z,61704.1171875
Trespa,EUR,2021-07-03T22:04:58.444146Z,77472.51904291932
Andrews-Finch,EUR,2021-04-22T10:10:55.189523Z,27484.197265625
Evans-Davison,EUR,2021-01-13T03:03:22.699368Z,33427.77385985485
Fischer,EUR,2022-07-27T22:26:40.704097Z,-11635.1973
Freudenberger Grein Groth GmbH & Co. KG,EUR,2021-11-12T02:51:31.157595Z,-42136.2239
"Howard, McCarthy and Harris",EUR,2021-02-09T00:44:46.971529Z,-22654.8203125
"Jones, Shepherd and Price",EUR,2021-08-23T16:41:27.44232Z,78817.44103654216
